"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.."
16 "SITTING" 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754 0.280768574492754
16 "STANDING" 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718 0.283497402948718
16 "LAYING" 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429 0.274227162571429
17 "WALKING" 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902
17 "WALKING_UPSTAIRS" 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333
17 "WALKING_DOWNSTAIRS" 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087 0.29391828326087
17 "SITTING" 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875 0.2773570196875
17 "STANDING" 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333 0.277942503333333
17 "LAYING" 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465 0.269780085577465
18 "WALKING" 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429
18 "WALKING_UPSTAIRS" 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552
18 "WALKING_DOWNSTAIRS" 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091 0.288439468909091
18 "SITTING" 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193 0.27727001877193
18 "STANDING" 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411 0.278458805890411
18 "LAYING" 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077 0.274691576923077
19 "WALKING" 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692
19 "WALKING_UPSTAIRS" 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925
19 "WALKING_DOWNSTAIRS" 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795 0.262688053871795
19 "SITTING" 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384 0.273830316164384
19 "STANDING" 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226 0.27817226
19 "LAYING" 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976 0.272653733493976
20 "WALKING" 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588
20 "WALKING_UPSTAIRS" 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863
20 "WALKING_DOWNSTAIRS" 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556 0.296144421355556
